"file_path","label","target","start_sec","duration_sec","rms_dbfs","split","source_dataset","source_folder","source_file"
"datasets\soundkey_balanced_v2\audio\glass_breaking\soundkey_dataset__glass_breaking_4e9eb2e6f0.mp3","glass_breaking","7","10.0","2.0","-21.227","test","soundkey_dataset::glass_breaking","Training/원본데이터/glass_breaking","AI174_2.깨짐,부러짐_1.유리_S-211110_O_201_D_047_0001.mp3"
"datasets\soundkey_balanced_v2\audio\glass_breaking\soundkey_dataset__glass_breaking_563d2b553e.mp3","glass_breaking","7","24.0","2.0","-40.954","train","soundkey_dataset::glass_breaking","Training/원본데이터/glass_breaking","AI174_2.깨짐,부러짐_1.유리_S-211104_O_201_D_026_0001.mp3"
"datasets\soundkey_balanced_v2\audio\glass_breaking\edge_audio_dataset_befb6c482e.wav","glass_breaking","7","4.0","2.0","-34.941","train","edge_audio_dataset","유리깨지는소리","S-211107_O_201_C_024_0001.wav"
"datasets\soundkey_balanced_v2\audio\glass_breaking\soundkey_dataset__glass_breaking_a69c1be8a7.mp3","glass_breaking","7","22.0","2.0","-23.799","train","soundkey_dataset::glass_breaking","Training/원본데이터/glass_breaking","AI174_2.깨짐,부러짐_1.유리_S-211110_O_201_C_009_0001.mp3"
"datasets\soundkey_balanced_v2\audio\glass_breaking\soundkey_dataset__glass_breaking_1daaa0535a.mp3","glass_breaking","7","4.0","2.0","-18.72","train","soundkey_dataset::glass_breaking","Training/원본데이터/glass_breaking","AI174_2.깨짐,부러짐_1.유리_S-211110_O_201_D_030_0001.mp3"
"datasets\soundkey_balanced_v2\audio\glass_breaking\edge_audio_dataset_f21e9ee26d.wav","glass_breaking","7","14.0","2.0","-40.28","train","edge_audio_dataset","유리깨지는소리","S-211107_O_201_C_025_0001.wav"
"datasets\soundkey_balanced_v2\audio\glass_breaking\soundkey_dataset__glass_breaking_25c2d10cbc.mp3","glass_breaking","7","14.0","2.0","-38.531","train","soundkey_dataset::glass_breaking","Training/원본데이터/glass_breaking","AI174_2.깨짐,부러짐_1.유리_S-211104_O_201_C_029_0001.mp3"
"datasets\soundkey_balanced_v2\audio\glass_breaking\soundkey_dataset__glass_breaking_ebd0b99d20.mp3","glass_breaking","7","10.0","2.0","-33.635","train","soundkey_dataset::glass_breaking","Training/원본데이터/glass_breaking","AI174_2.깨짐,부러짐_1.유리_S-211024_O_201_D_051_0001.mp3"
"datasets\soundkey_balanced_v2\audio\glass_breaking\soundkey_dataset__glass_breaking_d0e4d85371.mp3","glass_breaking","7","0.0","2.0","-24.764","train","soundkey_dataset::glass_breaking","Training/원본데이터/glass_breaking","AI174_2.깨짐,부러짐_1.유리_S-211110_O_201_C_024_0001.mp3"
"datasets\soundkey_balanced_v2\audio\glass_breaking\edge_audio_dataset_8ada04616c.wav","glass_breaking","7","22.0","2.0","-34.818","train","edge_audio_dataset","유리깨지는소리","S-211020_O_201_C_007_0001.wav"
"datasets\soundkey_balanced_v2\audio\glass_breaking\edge_audio_dataset_5b5c4568fc.wav","glass_breaking","7","0.0","2.0","-40.979","test","edge_audio_dataset","유리깨지는소리","S-211104_O_201_C_028_0001.wav"
"datasets\soundkey_balanced_v2\audio\glass_breaking\soundkey_dataset__glass_breaking_695374cb92.mp3","glass_breaking","7","8.0","2.0","-29.592","train","soundkey_dataset::glass_breaking","Validation/원본데이터/glass_breaking","AI174_2.깨짐,부러짐_1.유리_S-210822_O_201_L_006_0001.mp3"
"datasets\soundkey_balanced_v2\audio\glass_breaking\soundkey_dataset__glass_breaking_615d0a1fdf.mp3","glass_breaking","7","4.0","2.0","-18.72","val","soundkey_dataset::glass_breaking","Training/원본데이터/glass_breaking","AI174_2.깨짐,부러짐_1.유리_S-211107_O_201_C_043_0001.mp3"
"datasets\soundkey_balanced_v2\audio\glass_breaking\edge_audio_dataset_fca1291488.wav","glass_breaking","7","16.0","2.0","-30.808","train","edge_audio_dataset","유리깨지는소리","S-211107_O_201_C_056_0001.wav"
"datasets\soundkey_balanced_v2\audio\glass_breaking\edge_audio_dataset_3b542647d1.wav","glass_breaking","7","22.0","2.0","-35.061","train","edge_audio_dataset","유리깨지는소리","S-211017_O_201_D_003_0001.wav"
"datasets\soundkey_balanced_v2\audio\glass_breaking\soundkey_dataset__glass_breaking_ac5bbe12f0.mp3","glass_breaking","7","4.0","2.0","-18.72","train","soundkey_dataset::glass_breaking","Training/원본데이터/glass_breaking","AI174_2.깨짐,부러짐_1.유리_S-211016_O_201_D_001_0001.mp3"
"datasets\soundkey_balanced_v2\audio\glass_breaking\edge_audio_dataset_2cfa6804c7.wav","glass_breaking","7","0.0","2.0","-44.219","train","edge_audio_dataset","유리깨지는소리","S-211107_O_201_C_052_0001.wav"
"datasets\soundkey_balanced_v2\audio\glass_breaking\soundkey_dataset__glass_breaking_4a07621ed3.mp3","glass_breaking","7","30.0","2.0","-34.802","train","soundkey_dataset::glass_breaking","Training/원본데이터/glass_breaking","AI174_2.깨짐,부러짐_1.유리_S-211112_O_201_C_002_0001.mp3"
"datasets\soundkey_balanced_v2\audio\glass_breaking\soundkey_dataset__glass_breaking_82adb40dff.mp3","glass_breaking","7","10.0","2.0","-26.321","test","soundkey_dataset::glass_breaking","Training/원본데이터/glass_breaking","AI174_2.깨짐,부러짐_1.유리_S-211107_O_201_C_095_0001.mp3"
"datasets\soundkey_balanced_v2\audio\glass_breaking\edge_audio_dataset_24ccef9035.wav","glass_breaking","7","14.0","2.0","-32.191","val","edge_audio_dataset","유리깨지는소리","S-211104_O_201_D_016_0001.wav"
"datasets\soundkey_balanced_v2\audio\glass_breaking\soundkey_dataset__glass_breaking_25c2d10cbc.mp3","glass_breaking","7","6.0","2.0","-23.925","train","soundkey_dataset::glass_breaking","Training/원본데이터/glass_breaking","AI174_2.깨짐,부러짐_1.유리_S-211104_O_201_C_029_0001.mp3"
"datasets\soundkey_balanced_v2\audio\glass_breaking\soundkey_dataset__glass_breaking_a69c1be8a7.mp3","glass_breaking","7","2.0","2.0","-18.328","train","soundkey_dataset::glass_breaking","Training/원본데이터/glass_breaking","AI174_2.깨짐,부러짐_1.유리_S-211110_O_201_C_009_0001.mp3"
"datasets\soundkey_balanced_v2\audio\glass_breaking\soundkey_dataset__glass_breaking_9a56b063ea.mp3","glass_breaking","7","6.0","2.0","-23.925","train","soundkey_dataset::glass_breaking","Training/원본데이터/glass_breaking","AI174_2.깨짐,부러짐_1.유리_S-211107_O_201_C_085_0001.mp3"
"datasets\soundkey_balanced_v2\audio\glass_breaking\soundkey_dataset__glass_breaking_e8b8c7ed5a.mp3","glass_breaking","7","18.0","2.0","-36.139","train","soundkey_dataset::glass_breaking","Training/원본데이터/glass_breaking","AI174_2.깨짐,부러짐_1.유리_S-211104_O_201_D_005_0001.mp3"
"datasets\soundkey_balanced_v2\audio\glass_breaking\soundkey_dataset__glass_breaking_92ee1b193a.mp3","glass_breaking","7","14.0","2.0","-22.468","train","soundkey_dataset::glass_breaking","Validation/원본데이터/glass_breaking","AI174_2.깨짐,부러짐_1.유리_S-210820_O_201_L_057_0001.mp3"
"datasets\soundkey_balanced_v2\audio\glass_breaking\edge_audio_dataset_425759e9f0.wav","glass_breaking","7","14.0","2.0","-32.475","train","edge_audio_dataset","유리깨지는소리","S-211101_O_201_C_015_0001.wav"
"datasets\soundkey_balanced_v2\audio\glass_breaking\soundkey_dataset__glass_breaking_a69c1be8a7.mp3","glass_breaking","7","18.0","2.0","-23.52","train","soundkey_dataset::glass_breaking","Training/원본데이터/glass_breaking","AI174_2.깨짐,부러짐_1.유리_S-211110_O_201_C_009_0001.mp3"
"datasets\soundkey_balanced_v2\audio\glass_breaking\soundkey_dataset__glass_breaking_25c2d10cbc.mp3","glass_breaking","7","34.0","2.0","-36.29","train","soundkey_dataset::glass_breaking","Training/원본데이터/glass_breaking","AI174_2.깨짐,부러짐_1.유리_S-211104_O_201_C_029_0001.mp3"
"datasets\soundkey_balanced_v2\audio\glass_breaking\soundkey_dataset__glass_breaking_53d2671045.mp3","glass_breaking","7","32.0","2.0","-43.473","train","soundkey_dataset::glass_breaking","Training/원본데이터/glass_breaking","AI174_2.깨짐,부러짐_1.유리_S-211020_O_201_C_030_0001.mp3"
"datasets\soundkey_balanced_v2\audio\glass_breaking\soundkey_dataset__glass_breaking_7ce48806b3.mp3","glass_breaking","7","18.0","2.0","-26.752","train","soundkey_dataset::glass_breaking","Training/원본데이터/glass_breaking","AI174_2.깨짐,부러짐_1.유리_S-211112_O_201_C_032_0001.mp3"
"datasets\soundkey_balanced_v2\audio\glass_breaking\soundkey_dataset__glass_breaking_b247dbaf2b.mp3","glass_breaking","7","8.0","2.0","-34.979","train","soundkey_dataset::glass_breaking","Training/원본데이터/glass_breaking","AI174_2.깨짐,부러짐_1.유리_S-211110_O_201_C_068_0001.mp3"
"datasets\soundkey_balanced_v2\audio\glass_breaking\soundkey_dataset__glass_breaking_3cbf86b78f.mp3","glass_breaking","7","6.0","2.0","-23.925","test","soundkey_dataset::glass_breaking","Training/원본데이터/glass_breaking","AI174_2.깨짐,부러짐_1.유리_S-211101_O_201_C_008_0001.mp3"
"datasets\soundkey_balanced_v2\audio\glass_breaking\edge_audio_dataset_f7df96c05a.wav","glass_breaking","7","2.0","2.0","-25.991","test","edge_audio_dataset","유리깨지는소리","S-211101_O_201_C_011_0001.wav"
"datasets\soundkey_balanced_v2\audio\glass_breaking\soundkey_dataset__glass_breaking_d00a0d226f.mp3","glass_breaking","7","10.0","2.0","-27.639","train","soundkey_dataset::glass_breaking","Training/원본데이터/glass_breaking","AI174_2.깨짐,부러짐_1.유리_S-211110_O_201_C_085_0001.mp3"
"datasets\soundkey_balanced_v2\audio\glass_breaking\soundkey_dataset__glass_breaking_afcc66a6dc.mp3","glass_breaking","7","24.0","2.0","-24.507","train","soundkey_dataset::glass_breaking","Training/원본데이터/glass_breaking","AI174_2.깨짐,부러짐_1.유리_S-211110_O_201_C_072_0001.mp3"
"datasets\soundkey_balanced_v2\audio\glass_breaking\edge_audio_dataset_27c6d9c6f3.wav","glass_breaking","7","6.0","2.0","-41.201","val","edge_audio_dataset","유리깨지는소리","S-211104_O_201_D_015_0001.wav"
"datasets\soundkey_balanced_v2\audio\glass_breaking\edge_audio_dataset_a18299820c.wav","glass_breaking","7","20.0","2.0","-37.726","train","edge_audio_dataset","유리깨지는소리","S-211107_O_201_C_053_0001.wav"
"datasets\soundkey_balanced_v2\audio\glass_breaking\soundkey_dataset__glass_breaking_ebd0b99d20.mp3","glass_breaking","7","14.0","2.0","-28.855","train","soundkey_dataset::glass_breaking","Training/원본데이터/glass_breaking","AI174_2.깨짐,부러짐_1.유리_S-211024_O_201_D_051_0001.mp3"
"datasets\soundkey_balanced_v2\audio\glass_breaking\edge_audio_dataset_02afa3f6db.wav","glass_breaking","7","2.0","2.0","-24.898","train","edge_audio_dataset","유리깨지는소리","S-211107_O_201_C_050_0001.wav"
"datasets\soundkey_balanced_v2\audio\glass_breaking\edge_audio_dataset_ab1b70c5d6.wav","glass_breaking","7","4.0","2.0","-26.7","val","edge_audio_dataset","유리깨지는소리","S-211107_O_201_C_021_0001.wav"
"datasets\soundkey_balanced_v2\audio\glass_breaking\edge_audio_dataset_4bf3e4992d.wav","glass_breaking","7","2.0","2.0","-27.839","train","edge_audio_dataset","유리깨지는소리","S-211018_O_201_C_003_0001.wav"
"datasets\soundkey_balanced_v2\audio\glass_breaking\soundkey_dataset__glass_breaking_01342c8218.mp3","glass_breaking","7","14.0","2.0","-37.054","train","soundkey_dataset::glass_breaking","Training/원본데이터/glass_breaking","AI174_2.깨짐,부러짐_1.유리_S-211107_O_201_C_073_0001.mp3"
"datasets\soundkey_balanced_v2\audio\glass_breaking\edge_audio_dataset_5d749b910d.wav","glass_breaking","7","2.0","2.0","-33.581","train","edge_audio_dataset","유리깨지는소리","S-211107_O_201_C_023_0001.wav"
"datasets\soundkey_balanced_v2\audio\glass_breaking\soundkey_dataset__glass_breaking_4e9eb2e6f0.mp3","glass_breaking","7","30.0","2.0","-23.681","test","soundkey_dataset::glass_breaking","Training/원본데이터/glass_breaking","AI174_2.깨짐,부러짐_1.유리_S-211110_O_201_D_047_0001.mp3"
"datasets\soundkey_balanced_v2\audio\glass_breaking\soundkey_dataset__glass_breaking_9a56b063ea.mp3","glass_breaking","7","18.0","2.0","-43.013","train","soundkey_dataset::glass_breaking","Training/원본데이터/glass_breaking","AI174_2.깨짐,부러짐_1.유리_S-211107_O_201_C_085_0001.mp3"
"datasets\soundkey_balanced_v2\audio\glass_breaking\soundkey_dataset__glass_breaking_a69c1be8a7.mp3","glass_breaking","7","14.0","2.0","-24.657","train","soundkey_dataset::glass_breaking","Training/원본데이터/glass_breaking","AI174_2.깨짐,부러짐_1.유리_S-211110_O_201_C_009_0001.mp3"
"datasets\soundkey_balanced_v2\audio\glass_breaking\edge_audio_dataset_fe63a73a88.wav","glass_breaking","7","0.0","2.0","-24.193","train","edge_audio_dataset","유리깨지는소리","S-211024_O_201_D_009_0001.wav"
"datasets\soundkey_balanced_v2\audio\glass_breaking\soundkey_dataset__glass_breaking_5448a790d0.mp3","glass_breaking","7","22.0","2.0","-22.391","train","soundkey_dataset::glass_breaking","Training/원본데이터/glass_breaking","AI174_2.깨짐,부러짐_1.유리_S-211102_O_201_D_008_0001.mp3"
"datasets\soundkey_balanced_v2\audio\glass_breaking\soundkey_dataset__glass_breaking_d00a0d226f.mp3","glass_breaking","7","4.0","2.0","-18.72","train","soundkey_dataset::glass_breaking","Training/원본데이터/glass_breaking","AI174_2.깨짐,부러짐_1.유리_S-211110_O_201_C_085_0001.mp3"
"datasets\soundkey_balanced_v2\audio\glass_breaking\soundkey_dataset__glass_breaking_396b447d56.mp3","glass_breaking","7","30.0","2.0","-33.557","train","soundkey_dataset::glass_breaking","Training/원본데이터/glass_breaking","AI174_2.깨짐,부러짐_1.유리_S-211112_O_201_C_034_0001.mp3"
"datasets\soundkey_balanced_v2\audio\glass_breaking\soundkey_dataset__glass_breaking_25c2d10cbc.mp3","glass_breaking","7","16.0","2.0","-34.629","train","soundkey_dataset::glass_breaking","Training/원본데이터/glass_breaking","AI174_2.깨짐,부러짐_1.유리_S-211104_O_201_C_029_0001.mp3"
"datasets\soundkey_balanced_v2\audio\glass_breaking\edge_audio_dataset_93420afb30.wav","glass_breaking","7","0.0","2.0","-27.851","train","edge_audio_dataset","유리깨지는소리","S-211017_O_201_C_005_0001.wav"
"datasets\soundkey_balanced_v2\audio\glass_breaking\soundkey_dataset__glass_breaking_184bdc4337.mp3","glass_breaking","7","12.0","2.0","-23.676","train","soundkey_dataset::glass_breaking","Training/원본데이터/glass_breaking","AI174_2.깨짐,부러짐_1.유리_S-211112_O_201_D_010_0001.mp3"
"datasets\soundkey_balanced_v2\audio\glass_breaking\edge_audio_dataset_4bf3e4992d.wav","glass_breaking","7","10.0","2.0","-28.209","train","edge_audio_dataset","유리깨지는소리","S-211018_O_201_C_003_0001.wav"
"datasets\soundkey_balanced_v2\audio\glass_breaking\edge_audio_dataset_5d749b910d.wav","glass_breaking","7","14.0","2.0","-38.029","train","edge_audio_dataset","유리깨지는소리","S-211107_O_201_C_023_0001.wav"
"datasets\soundkey_balanced_v2\audio\glass_breaking\soundkey_dataset__glass_breaking_4a07621ed3.mp3","glass_breaking","7","16.0","2.0","-28.953","train","soundkey_dataset::glass_breaking","Training/원본데이터/glass_breaking","AI174_2.깨짐,부러짐_1.유리_S-211112_O_201_C_002_0001.mp3"
"datasets\soundkey_balanced_v2\audio\glass_breaking\soundkey_dataset__glass_breaking_09aa6cb3cf.mp3","glass_breaking","7","16.0","2.0","-42.028","train","soundkey_dataset::glass_breaking","Training/원본데이터/glass_breaking","AI174_2.깨짐,부러짐_1.유리_S-211104_O_201_D_059_0001.mp3"
"datasets\soundkey_balanced_v2\audio\glass_breaking\soundkey_dataset__glass_breaking_dffa49a2c2.mp3","glass_breaking","7","8.0","2.0","-30.723","train","soundkey_dataset::glass_breaking","Validation/원본데이터/glass_breaking","AI174_2.깨짐,부러짐_1.유리_S-210820_O_201_L_011_0001.mp3"
"datasets\soundkey_balanced_v2\audio\glass_breaking\edge_audio_dataset_0f3fc1dcfa.wav","glass_breaking","7","0.0","2.0","-27.506","test","edge_audio_dataset","유리깨지는소리","S-211101_O_201_D_002_0001.wav"
"datasets\soundkey_balanced_v2\audio\glass_breaking\edge_audio_dataset_5d225be2c1.wav","glass_breaking","7","20.0","2.0","-27.739","train","edge_audio_dataset","유리깨지는소리","S-211101_O_201_C_016_0001.wav"
"datasets\soundkey_balanced_v2\audio\glass_breaking\edge_audio_dataset_965110e535.wav","glass_breaking","7","8.0","2.0","-40.005","test","edge_audio_dataset","유리깨지는소리","S-211020_O_201_C_006_0001.wav"
"datasets\soundkey_balanced_v2\audio\glass_breaking\edge_audio_dataset_fca1291488.wav","glass_breaking","7","12.0","2.0","-37.626","train","edge_audio_dataset","유리깨지는소리","S-211107_O_201_C_056_0001.wav"
"datasets\soundkey_balanced_v2\audio\glass_breaking\soundkey_dataset__glass_breaking_dffa49a2c2.mp3","glass_breaking","7","18.0","2.0","-25.402","train","soundkey_dataset::glass_breaking","Validation/원본데이터/glass_breaking","AI174_2.깨짐,부러짐_1.유리_S-210820_O_201_L_011_0001.mp3"
"datasets\soundkey_balanced_v2\audio\glass_breaking\edge_audio_dataset_c9e417f878.wav","glass_breaking","7","16.0","2.0","-29.653","train","edge_audio_dataset","유리깨지는소리","S-211107_O_201_C_033_0001.wav"
"datasets\soundkey_balanced_v2\audio\glass_breaking\soundkey_dataset__glass_breaking_c12b1a7b15.mp3","glass_breaking","7","26.0","2.0","-33.155","train","soundkey_dataset::glass_breaking","Training/원본데이터/glass_breaking","AI174_2.깨짐,부러짐_1.유리_S-211107_O_201_C_068_0001.mp3"
"datasets\soundkey_balanced_v2\audio\glass_breaking\edge_audio_dataset_5b5c4568fc.wav","glass_breaking","7","14.0","2.0","-40.746","test","edge_audio_dataset","유리깨지는소리","S-211104_O_201_C_028_0001.wav"
"datasets\soundkey_balanced_v2\audio\glass_breaking\edge_audio_dataset_c98d5b4d2b.wav","glass_breaking","7","10.0","2.0","-37.056","train","edge_audio_dataset","유리깨지는소리","S-211107_O_201_C_049_0001.wav"
"datasets\soundkey_balanced_v2\audio\glass_breaking\soundkey_dataset__glass_breaking_a8a833198e.mp3","glass_breaking","7","16.0","2.0","-38.055","val","soundkey_dataset::glass_breaking","Training/원본데이터/glass_breaking","AI174_2.깨짐,부러짐_1.유리_S-211104_O_201_D_029_0001.mp3"
"datasets\soundkey_balanced_v2\audio\glass_breaking\edge_audio_dataset_24ccef9035.wav","glass_breaking","7","8.0","2.0","-32.424","val","edge_audio_dataset","유리깨지는소리","S-211104_O_201_D_016_0001.wav"
"datasets\soundkey_balanced_v2\audio\glass_breaking\edge_audio_dataset_f7df96c05a.wav","glass_breaking","7","10.0","2.0","-29.132","test","edge_audio_dataset","유리깨지는소리","S-211101_O_201_C_011_0001.wav"
